time_ps,volume_A3,temperature_K,density_g_cm3,mc_accept_pct,mc_volume_scale_A3
0.4100,3647.7294,321.08,1.02511,71.9,41.257
0.4200,3647.7294,297.80,1.02511,69.7,41.257
0.4300,3630.9612,305.17,1.02984,70.6,41.257
0.4400,3630.9612,305.33,1.02984,68.6,41.257
0.4500,3639.6808,303.80,1.02738,69.4,41.257
0.4600,3639.6808,307.96,1.02738,69.4,41.257
0.4700,3639.6808,324.37,1.02738,67.6,41.257
0.4800,3639.6808,315.42,1.02738,65.8,41.257
0.4900,3639.6808,288.23,1.02738,64.1,41.257
0.5000,3639.6808,305.32,1.02738,62.5,41.257
0.5100,3639.6808,298.40,1.02738,62.5,41.257
0.5200,3639.6808,307.26,1.02738,61.0,41.257
0.5300,3633.8155,308.27,1.02904,61.9,41.257
0.5400,3633.8155,311.19,1.02904,60.5,41.257
0.5500,3630.1374,308.09,1.03008,61.4,41.257
0.5600,3630.1374,310.00,1.03008,61.4,41.257
0.5700,3630.1374,312.18,1.03008,60.0,41.257
0.5800,3652.7960,310.73,1.02369,60.9,41.257
0.5900,3652.7960,312.31,1.02369,59.6,41.257
0.6000,3644.2289,303.47,1.02610,60.4,41.257
0.6100,3644.2289,313.71,1.02610,60.4,41.257
0.6200,3644.2289,315.49,1.02610,59.2,41.257
0.6300,3636.6097,314.27,1.02825,60.0,41.257
0.6400,3603.1839,305.11,1.03778,60.8,41.257
0.6500,3581.7136,293.88,1.04400,61.5,41.257
0.6600,3581.7136,298.34,1.04400,61.5,41.257
0.6700,3588.0115,288.96,1.04217,62.3,41.257
0.6800,3569.3958,292.04,1.04761,63.0,41.257
0.6900,3588.1172,308.14,1.04214,63.6,41.257
0.7000,3595.6050,314.31,1.03997,64.3,41.257
0.7100,3595.6050,293.87,1.03997,64.3,41.257
0.7200,3595.6050,299.24,1.03997,63.2,41.257
0.7300,3613.2312,305.17,1.03490,63.8,41.257
0.7400,3642.5096,287.96,1.02658,64.4,41.257
0.7500,3642.5096,295.47,1.02658,63.3,41.257
0.7600,3642.5096,297.13,1.02658,63.3,41.257
0.7700,3642.5096,317.20,1.02658,62.3,41.257
0.7800,3648.2106,307.18,1.02498,62.9,41.257
0.7900,3648.2106,307.18,1.02498,61.9,41.257
0.8000,3672.4247,305.65,1.01822,62.5,41.257
0.8100,3672.4247,311.11,1.01822,62.5,41.257
0.8200,3711.7171,319.34,1.00744,63.1,41.257
0.8300,3731.0646,318.88,1.00221,63.6,41.257
0.8400,3731.0646,313.27,1.00221,62.7,41.257
0.8500,3731.0646,305.04,1.00221,61.8,41.257
0.8600,3731.0646,316.96,1.00221,61.8,41.257
0.8700,3731.0646,307.57,1.00221,60.9,41.257
0.8800,3723.6953,301.46,1.00420,61.4,41.257
0.8900,3715.5863,295.53,1.00639,62.0,41.257
0.9000,3715.5863,311.36,1.00639,61.1,41.257
0.9100,3715.5863,288.96,1.00639,61.1,41.257
0.9200,3689.5127,294.22,1.01350,61.6,41.257
0.9300,3689.5127,300.67,1.01350,60.8,41.257
0.9400,3689.5127,297.81,1.01350,60.0,41.257
0.9500,3674.1513,295.63,1.01774,60.5,41.257
0.9600,3674.1513,313.24,1.01774,60.5,41.257
0.9700,3668.3562,305.65,1.01935,61.0,41.257
0.9800,3628.2245,307.62,1.03062,61.5,41.257
0.9900,3636.9686,305.91,1.02814,62.0,41.257
1.0000,3620.2491,298.56,1.03289,62.5,41.257
1.0100,3620.2491,311.78,1.03289,62.5,41.257
1.0200,3618.3800,301.53,1.03343,63.0,41.257
1.0300,3625.6171,304.36,1.03136,63.4,41.257
1.0400,3625.6171,311.48,1.03136,62.7,41.257
1.0500,3605.3330,309.46,1.03717,63.1,41.257
1.0600,3605.3330,301.53,1.03717,63.1,41.257
1.0700,3605.3330,314.60,1.03717,62.4,41.257
1.0800,3605.3330,319.84,1.03717,61.6,41.257
1.0900,3611.0377,300.74,1.03553,62.1,41.257
1.1000,3611.0377,291.23,1.03553,61.4,41.257
1.1100,3611.0377,287.59,1.03553,61.4,41.257
1.1200,3611.0377,282.74,1.03553,60.7,41.257
1.1300,3611.0377,292.27,1.03553,60.0,41.257
1.1400,3585.5271,270.43,1.04289,60.4,41.257
1.1500,3576.5765,297.76,1.04550,60.9,41.257
1.1600,3576.5765,287.25,1.04550,60.9,41.257
1.1700,3576.5765,300.48,1.04550,60.2,41.257
1.1800,3565.7565,279.07,1.04868,60.6,41.257
1.1900,3565.7565,290.28,1.04868,60.0,41.257
1.2000,3565.7565,297.51,1.04868,59.4,41.257
1.2100,3565.7565,302.83,1.04868,59.4,41.257
1.2200,3544.4116,296.98,1.05499,59.8,41.257
1.2300,3573.2682,295.52,1.04647,60.2,41.257
1.2400,3573.2682,297.29,1.04647,59.6,41.257
1.2500,3598.7267,287.44,1.03907,60.0,41.257
1.2600,3598.7267,283.28,1.03907,60.0,41.257
1.2700,3570.7860,282.32,1.04720,60.4,41.257
1.2800,3570.7860,292.28,1.04720,59.8,41.257
1.2900,3540.8101,300.64,1.05607,60.2,41.257
1.3000,3564.3805,283.23,1.04908,60.6,41.257
1.3100,3564.3805,279.58,1.04908,60.6,41.257
1.3200,3564.3805,288.55,1.04908,60.0,41.257
1.3300,3580.1051,303.80,1.04447,60.4,41.257
1.3400,3580.1051,311.80,1.04447,59.8,41.257
1.3500,3580.1051,291.30,1.04447,59.3,41.257
1.3600,3580.1051,276.17,1.04447,59.3,41.257
1.3700,3580.1051,282.39,1.04447,58.7,41.257
1.3800,3591.8739,269.86,1.04105,59.1,41.257
1.3900,3591.8739,275.88,1.04105,58.6,41.257
1.4000,3591.8739,271.79,1.04105,58.0,41.257
1.4100,3591.8739,291.58,1.04105,58.0,41.257
1.4200,3583.3019,280.96,1.04354,58.4,41.257
1.4300,3583.3019,277.16,1.04354,57.9,41.257
1.4400,3610.4195,274.43,1.03570,58.3,41.257
1.4500,3610.4195,308.87,1.03570,57.8,41.257
1.4600,3610.4195,298.77,1.03570,57.8,41.257
1.4700,3610.4195,285.63,1.03570,57.3,41.257
1.4800,3632.6542,290.35,1.02936,57.6,41.257
1.4900,3643.1266,293.70,1.02641,58.0,41.257
1.5000,3629.0435,285.80,1.03039,58.3,41.257
1.5100,3629.0435,288.91,1.03039,58.3,41.257
1.5200,3631.3600,296.45,1.02973,58.7,41.257
1.5300,3592.0960,318.99,1.04099,59.0,41.257
1.5400,3592.0960,310.61,1.04099,58.5,41.257
1.5500,3586.0735,301.62,1.04274,58.9,41.257
1.5600,3586.0735,321.91,1.04274,58.9,41.257
1.5700,3586.0735,321.37,1.04274,58.4,41.257
1.5800,3572.3399,317.91,1.04674,58.7,41.257
1.5900,3572.3399,292.96,1.04674,58.3,41.257
1.6000,3572.3399,296.43,1.04674,57.8,41.257
1.6100,3572.3399,299.29,1.04674,57.8,41.257
1.6200,3557.9758,281.90,1.05097,58.1,41.257
1.6300,3584.0171,293.34,1.04333,58.5,41.257
1.6400,3584.0171,300.86,1.04333,58.0,41.257
1.6500,3584.0171,288.00,1.04333,57.6,41.257
1.6600,3584.0171,300.35,1.04333,57.6,41.257
1.6700,3585.9230,296.63,1.04278,57.9,41.257
1.6800,3585.9230,280.70,1.04278,57.5,41.257
1.6900,3585.9230,289.53,1.04278,57.0,41.257
1.7000,3585.9230,301.32,1.04278,56.6,41.257
1.7100,3585.9230,310.93,1.04278,56.6,41.257
1.7200,3585.9230,303.37,1.04278,56.2,41.257
1.7300,3585.9230,313.15,1.04278,55.8,41.257
1.7400,3585.9230,305.83,1.04278,55.4,41.257
1.7500,3600.8309,324.06,1.03846,55.7,41.257
1.7600,3600.8309,324.96,1.03846,55.7,41.257
1.7700,3600.8309,319.97,1.03846,55.3,41.257
1.7800,3600.8309,343.35,1.03846,54.9,41.257
1.7900,3600.8309,328.95,1.03846,54.5,41.257
1.8000,3585.9537,314.50,1.04277,54.9,41.257
1.8100,3585.9537,323.02,1.04277,54.9,41.257
1.8200,3610.8161,314.66,1.03559,55.2,41.257
1.8300,3610.8161,318.11,1.03559,54.8,41.257
1.8400,3610.8161,326.55,1.03559,54.4,41.257
1.8500,3600.0329,300.93,1.03869,54.7,41.257
1.8600,3600.0329,298.52,1.03869,54.7,41.257
1.8700,3600.0329,326.34,1.03869,54.4,41.257
1.8800,3619.3485,301.72,1.03315,54.7,41.257
1.8900,3619.3485,301.64,1.03315,54.3,41.257
1.9000,3619.3485,309.97,1.03315,53.9,41.257
1.9100,3619.3485,308.72,1.03315,53.9,41.257
1.9200,3611.5217,304.31,1.03539,54.2,41.257
1.9300,3640.1361,304.16,1.02725,54.5,41.257
1.9400,3650.7883,307.58,1.02425,54.8,41.257
1.9500,3677.6388,313.30,1.01677,55.1,41.257
1.9600,3677.6388,301.07,1.01677,55.1,41.257
1.9700,3704.2998,310.93,1.00946,55.4,41.257
1.9800,3704.2998,315.29,1.00946,55.1,41.257
1.9900,3728.9701,303.71,1.00278,55.3,41.257
2.0000,3728.9701,308.10,1.00278,55.0,41.257
2.0100,3728.9701,305.68,1.00278,55.0,41.257
2.0200,3744.7756,306.94,0.99854,55.3,41.257
2.0300,3729.1781,309.42,1.00272,55.6,41.257
2.0400,3729.1781,308.15,1.00272,55.2,41.257
2.0500,3729.1781,311.98,1.00272,54.9,41.257
2.0600,3729.1781,303.71,1.00272,54.9,41.257
2.0700,3729.1781,299.14,1.00272,54.5,41.257
2.0800,3768.2626,305.97,0.99232,54.8,41.257
2.0900,3759.1651,287.57,0.99472,55.1,41.257
2.1000,3744.7182,297.83,0.99856,55.4,41.257
2.1100,3744.7182,298.64,0.99856,55.4,41.257
2.1200,3744.7182,281.64,0.99856,55.0,41.257
2.1300,3739.7250,298.93,0.99989,55.3,41.257
2.1400,3718.5702,305.65,1.00558,55.6,41.257
2.1500,3724.7438,320.70,1.00392,55.8,41.257
2.1600,3724.7438,305.60,1.00392,55.8,41.257
2.1700,3724.2227,306.40,1.00406,56.1,41.257
2.1800,3724.2227,285.28,1.00406,55.7,41.257
2.1900,3708.2104,295.60,1.00839,56.0,41.257
2.2000,3675.2988,308.91,1.01742,56.2,41.257
2.2100,3675.2988,315.75,1.01742,56.2,41.257
2.2200,3675.2988,301.66,1.01742,55.9,41.257
2.2300,3675.2988,305.35,1.01742,55.6,41.257
2.2400,3675.2988,308.40,1.01742,55.3,41.257
2.2500,3675.2988,298.62,1.01742,55.0,41.257
2.2600,3675.2988,296.38,1.01742,55.0,41.257
2.2700,3675.2988,302.60,1.01742,54.7,41.257
2.2800,3675.2988,273.22,1.01742,54.4,41.257
2.2900,3675.2988,291.24,1.01742,54.1,41.257
2.3000,3675.2988,289.11,1.01742,53.8,41.257
2.3100,3675.2988,292.82,1.01742,53.8,41.257
2.3200,3687.7441,290.41,1.01399,54.1,41.257
2.3300,3670.7477,283.20,1.01868,54.3,41.257
2.3400,3670.7477,296.63,1.01868,54.0,41.257
2.3500,3670.1300,302.65,1.01885,54.3,41.257
2.3600,3670.1300,306.60,1.01885,54.3,41.257
2.3700,3670.1300,291.15,1.01885,54.0,41.257
2.3800,3685.6154,305.00,1.01457,54.2,41.257
2.3900,3685.6154,304.88,1.01457,53.9,41.257
2.4000,3725.6100,313.03,1.00368,54.2,41.257
2.4100,3725.6100,295.75,1.00368,54.2,41.257
2.4200,3721.3811,292.17,1.00482,54.4,41.257
2.4300,3721.3811,286.69,1.00482,54.1,41.257
2.4400,3721.3811,283.29,1.00482,53.8,41.257
2.4500,3721.3811,298.28,1.00482,53.6,41.257
2.4600,3721.3811,305.01,1.00482,53.6,41.257
2.4700,3736.4564,283.92,1.00077,53.8,41.257
2.4800,3737.8716,284.50,1.00039,54.0,41.257
2.4900,3754.2153,303.61,0.99603,54.3,41.257
2.5000,3776.7357,298.08,0.99009,54.5,41.257
2.5100,3776.7357,285.90,0.99009,54.5,41.257
2.5200,3739.0573,298.65,1.00007,54.7,41.257
2.5300,3739.0573,309.46,1.00007,54.5,41.257
2.5400,3739.0573,301.69,1.00007,54.2,41.257
2.5500,3739.0573,294.38,1.00007,53.9,41.257
2.5600,3739.0573,305.06,1.00007,53.9,41.257
2.5700,3719.9085,314.98,1.00522,54.1,41.257
2.5800,3719.9085,306.89,1.00522,53.9,41.257
2.5900,3719.9085,287.64,1.00522,53.6,41.257
2.6000,3719.9085,299.64,1.00522,53.4,41.257
2.6100,3719.9085,295.15,1.00522,53.4,41.257
2.6200,3719.9085,301.66,1.00522,53.1,41.257
2.6300,3719.9085,295.32,1.00522,52.9,41.257
2.6400,3719.9085,315.36,1.00522,52.6,41.257
2.6500,3719.9085,314.71,1.00522,52.4,41.257
2.6600,3719.9085,302.01,1.00522,52.4,41.257
2.6700,3720.5053,294.52,1.00506,52.6,41.257
2.6800,3708.9359,325.84,1.00819,52.8,41.257
2.6900,3695.3122,302.61,1.01191,53.0,41.257
2.7000,3695.3122,307.29,1.01191,52.8,41.257
2.7100,3695.3122,323.30,1.01191,52.8,41.257
2.7200,3657.5051,318.85,1.02237,53.0,41.257
2.7300,3657.5051,306.47,1.02237,52.8,41.257
2.7400,3633.6347,307.62,1.02909,53.0,41.257
2.7500,3637.9323,314.70,1.02787,53.2,41.257
2.7600,3637.9323,313.08,1.02787,53.2,41.257
2.7700,3657.2451,300.83,1.02244,53.4,41.257
2.7800,3657.2451,294.14,1.02244,53.2,41.257
2.7900,3657.2451,315.36,1.02244,52.9,41.257
2.8000,3624.5626,306.29,1.03166,53.1,41.257
2.8100,3624.5626,308.45,1.03166,53.1,41.257
2.8200,3617.1284,303.52,1.03378,53.3,41.257
2.8300,3623.9066,281.55,1.03185,53.5,41.257
2.8400,3644.6019,304.01,1.02599,53.7,41.257
2.8500,3644.6019,299.36,1.02599,53.5,41.257
2.8600,3644.6019,291.18,1.02599,53.5,41.257
2.8700,3638.8753,292.92,1.02760,53.7,41.257
2.8800,3638.8753,304.02,1.02760,53.5,41.257
2.8900,3613.7166,305.41,1.03476,53.7,41.257
2.9000,3615.3507,295.49,1.03429,53.9,41.257
2.9100,3615.3507,277.02,1.03429,53.9,41.257
2.9200,3615.3507,288.32,1.03429,53.6,41.257
2.9300,3615.3507,282.26,1.03429,53.4,41.257
2.9400,3623.6228,293.80,1.03193,53.6,41.257
2.9500,3623.8986,314.28,1.03185,53.8,41.257
2.9600,3623.8986,302.74,1.03185,53.8,41.257
2.9700,3623.8986,284.11,1.03185,53.6,41.257
2.9800,3618.4488,295.87,1.03341,53.8,41.257
2.9900,3618.4488,299.94,1.03341,53.6,41.257
3.0000,3610.0478,308.69,1.03581,53.8,41.257
3.0100,3610.0478,298.79,1.03581,53.8,41.257
3.0200,3610.0478,302.12,1.03581,53.5,41.257
3.0300,3610.0478,288.37,1.03581,53.3,41.257
3.0400,3610.0478,263.90,1.03581,53.1,41.257
3.0500,3610.0478,287.20,1.03581,52.9,41.257
3.0600,3610.0478,294.12,1.03581,52.9,41.257
3.0700,3610.0478,277.89,1.03581,52.7,41.257
3.0800,3580.9515,286.97,1.04423,52.8,41.257
3.0900,3580.9515,267.28,1.04423,52.6,41.257
3.1000,3575.7428,268.30,1.04575,52.8,41.257
3.1100,3575.7428,283.60,1.04575,52.8,41.257
3.1200,3575.7428,275.43,1.04575,52.6,41.257
3.1300,3575.7428,283.65,1.04575,52.4,41.257
3.1400,3575.7428,280.65,1.04575,52.2,41.257
3.1500,3546.9999,297.49,1.05422,52.4,41.257
3.1600,3546.9999,301.16,1.05422,52.4,41.257
3.1700,3536.3522,291.94,1.05740,52.6,41.257
3.1800,3536.3522,284.96,1.05740,52.4,41.257
3.1900,3536.3522,280.64,1.05740,52.2,41.257
3.2000,3528.7092,287.15,1.05969,52.3,41.257
3.2100,3528.7092,295.93,1.05969,52.3,41.257
3.2200,3568.5488,299.40,1.04786,52.5,41.257
3.2300,3568.5488,295.79,1.04786,52.3,41.257
3.2400,3582.4916,277.57,1.04378,52.5,41.257
3.2500,3582.4916,283.60,1.04378,52.3,41.257
3.2600,3582.4916,267.73,1.04378,52.3,41.257
3.2700,3582.4916,286.00,1.04378,52.1,41.257
3.2800,3569.9143,296.77,1.04746,52.3,41.257
3.2900,3544.5743,292.01,1.05494,52.5,41.257
3.3000,3566.4350,300.77,1.04848,52.7,41.257
3.3100,3566.4350,272.72,1.04848,52.7,41.257
3.3200,3547.3981,282.63,1.05410,52.8,41.257
3.3300,3570.8953,295.10,1.04717,53.0,41.257
3.3400,3570.8953,278.63,1.04717,52.8,41.257
3.3500,3611.7450,293.16,1.03532,53.0,41.257
3.3600,3611.7450,284.50,1.03532,53.0,41.257
3.3700,3595.9043,281.15,1.03988,53.2,41.257
3.3800,3595.9043,296.55,1.03988,53.0,41.257
3.3900,3598.9868,285.45,1.03899,53.1,41.257
3.4000,3573.6266,293.43,1.04637,53.3,41.257
3.4100,3573.6266,297.52,1.04637,53.3,41.257
3.4200,3578.6118,295.65,1.04491,53.5,41.257
3.4300,3564.9142,276.49,1.04892,53.6,41.257
3.4400,3547.8742,279.95,1.05396,53.8,41.257
3.4500,3512.2272,282.36,1.06466,54.0,41.257
3.4600,3512.2272,289.65,1.06466,54.0,41.257
3.4700,3498.4019,317.22,1.06887,54.2,41.257
3.4800,3498.4019,312.24,1.06887,54.0,41.257
3.4900,3510.4183,321.39,1.06521,54.1,41.257
3.5000,3510.4183,304.73,1.06521,53.9,41.257
3.5100,3510.4183,308.72,1.06521,53.9,41.257
3.5200,3532.4238,318.41,1.05857,54.1,41.257
3.5300,3532.4238,311.47,1.05857,53.9,41.257
3.5400,3512.9538,305.35,1.06444,54.1,41.257
3.5500,3499.8270,301.65,1.06843,54.2,41.257
3.5600,3499.8270,320.56,1.06843,54.2,41.257
3.5700,3520.8500,310.10,1.06205,54.4,41.257
3.5800,3520.8500,312.59,1.06205,54.2,41.257
3.5900,3520.8500,293.08,1.06205,54.0,41.257
3.6000,3516.0375,305.30,1.06351,54.2,41.257
3.6100,3516.0375,305.23,1.06351,54.2,41.257
3.6200,3528.3991,307.82,1.05978,54.3,41.257
3.6300,3528.3991,289.38,1.05978,54.1,41.257
3.6400,3506.6808,290.20,1.06634,54.3,41.257
3.6500,3527.3567,298.97,1.06009,54.5,41.257
3.6600,3527.3567,285.46,1.06009,54.5,41.257
3.6700,3530.5967,290.92,1.05912,54.6,41.257
3.6800,3561.3153,285.83,1.04998,54.8,41.257
3.6900,3561.3153,279.33,1.04998,54.6,41.257
3.7000,3561.3153,299.70,1.04998,54.4,41.257
3.7100,3561.3153,305.20,1.04998,54.4,41.257
3.7200,3537.8897,291.52,1.05694,54.5,41.257
3.7300,3539.7624,313.07,1.05638,54.7,41.257
3.7400,3539.7624,294.05,1.05638,54.5,41.257
3.7500,3502.1241,311.27,1.06773,54.7,41.257
3.7600,3502.1241,296.50,1.06773,54.7,41.257
3.7700,3502.1241,293.53,1.06773,54.5,41.257
3.7800,3502.1241,288.61,1.06773,54.3,41.257
3.7900,3502.1241,290.98,1.06773,54.1,41.257
3.8000,3504.3870,268.92,1.06704,54.3,41.257
3.8100,3504.3870,285.61,1.06704,54.3,41.257
3.8200,3505.5041,300.45,1.06670,54.4,41.257
3.8300,3486.1910,296.11,1.07261,54.6,41.257
3.8400,3487.9015,291.73,1.07208,54.7,41.257
3.8500,3468.5158,277.49,1.07808,54.9,41.257
3.8600,3468.5158,286.67,1.07808,54.9,41.257
3.8700,3468.5158,307.54,1.07808,54.7,41.257
3.8800,3488.2287,302.87,1.07198,54.8,41.257
3.8900,3488.2287,288.17,1.07198,54.7,41.257
3.9000,3488.2287,304.56,1.07198,54.5,41.257
3.9100,3488.2287,307.62,1.07198,54.5,41.257
3.9200,3488.2287,319.37,1.07198,54.3,41.257
3.9300,3508.5717,297.34,1.06577,54.5,41.257
3.9400,3513.3648,285.31,1.06431,54.6,41.257
3.9500,3513.3648,284.81,1.06431,54.4,41.257
3.9600,3513.3648,299.58,1.06431,54.4,41.257
3.9700,3513.3648,308.44,1.06431,54.3,41.257
3.9800,3513.3648,317.57,1.06431,54.1,41.257
3.9900,3513.3648,298.59,1.06431,53.9,41.257
4.0000,3506.6690,289.77,1.06635,54.1,41.257
4.0100,3506.6690,289.52,1.06635,54.1,41.257
4.0200,3513.9370,280.50,1.06414,54.2,41.257
4.0300,3520.2298,300.07,1.06224,54.3,41.257
4.0400,3520.2298,271.80,1.06224,54.2,41.257
4.0500,3533.6983,280.03,1.05819,54.3,41.257
4.0600,3533.6983,292.20,1.05819,54.3,41.257
4.0700,3500.2793,287.67,1.06829,54.5,41.257
4.0800,3500.2793,283.27,1.06829,54.3,41.257
4.0900,3508.4661,275.13,1.06580,54.4,41.257
4.1000,3508.4661,286.41,1.06580,54.3,41.257
4.1100,3508.4661,282.76,1.06580,54.3,41.257
4.1200,3541.6549,271.03,1.05581,54.4,41.257
4.1300,3569.5619,276.80,1.04756,54.5,41.257
4.1400,3553.8674,295.11,1.05219,54.7,41.257
4.1500,3553.8674,301.38,1.05219,54.5,41.257
4.1600,3553.8674,279.70,1.05219,54.5,41.257
4.1700,3553.8674,272.03,1.05219,54.4,41.257
4.1800,3553.8674,282.98,1.05219,54.2,41.257
4.1900,3553.8674,282.46,1.05219,54.0,41.257
4.2000,3521.9156,279.07,1.06173,54.2,41.257
4.2100,3521.9156,296.58,1.06173,54.2,41.257
4.2200,3502.0610,273.00,1.06775,54.3,41.257
4.2300,3528.3376,278.66,1.05980,54.4,41.257
4.2400,3528.3376,285.50,1.05980,54.3,41.257
4.2500,3528.3376,282.39,1.05980,54.1,41.257
4.2600,3528.3376,291.73,1.05980,54.1,41.257
4.2700,3523.1933,291.62,1.06135,54.3,41.257
4.2800,3530.1161,295.79,1.05926,54.4,41.257
4.2900,3530.1161,289.34,1.05926,54.2,41.257
4.3000,3538.5004,293.10,1.05675,54.4,41.257
4.3100,3538.5004,304.12,1.05675,54.4,41.257
4.3200,3576.4079,296.07,1.04555,54.5,41.257
4.3300,3576.4079,307.10,1.04555,54.3,41.257
4.3400,3576.4079,285.06,1.04555,54.2,41.257
4.3500,3568.3957,296.26,1.04790,54.3,41.257
4.3600,3568.3957,277.12,1.04790,54.3,41.257
4.3700,3569.0973,298.21,1.04770,54.4,41.257
4.3800,3569.0973,291.73,1.04770,54.3,41.257
4.3900,3573.1664,280.19,1.04650,54.4,41.257
4.4000,3573.1664,281.23,1.04650,54.3,41.257
4.4100,3573.1664,276.18,1.04650,54.3,41.257
4.4200,3573.1664,280.18,1.04650,54.1,41.257
4.4300,3591.3741,277.52,1.04120,54.2,41.257
4.4400,3590.5413,274.87,1.04144,54.4,41.257
4.4500,3590.5413,295.37,1.04144,54.2,41.257
4.4600,3590.5413,284.05,1.04144,54.2,41.257
4.4700,3600.8124,274.84,1.03847,54.3,41.257
4.4800,3601.5315,278.27,1.03826,54.5,41.257
4.4900,3601.5315,278.61,1.03826,54.3,41.257
4.5000,3611.7182,275.52,1.03533,54.4,41.257
4.5100,3611.7182,266.08,1.03533,54.4,41.257
4.5200,3610.2730,275.74,1.03575,54.6,41.257
4.5300,3588.0958,280.41,1.04215,54.7,41.257
4.5400,3588.0958,297.35,1.04215,54.5,41.257
4.5500,3564.0863,273.98,1.04917,54.7,41.257
4.5600,3564.0863,276.56,1.04917,54.7,41.257
4.5700,3568.1201,299.92,1.04798,54.8,41.257
4.5800,3555.2769,284.61,1.05177,54.9,41.257
4.5900,3555.2769,290.37,1.05177,54.8,41.257
4.6000,3555.2769,301.13,1.05177,54.6,41.257
4.6100,3555.2769,296.53,1.05177,54.6,41.257
4.6200,3556.5874,315.95,1.05138,54.7,41.257
4.6300,3556.5874,306.58,1.05138,54.6,41.257
4.6400,3575.7224,296.59,1.04575,54.7,41.257
4.6500,3575.7224,282.80,1.04575,54.6,41.257
4.6600,3575.7224,294.15,1.04575,54.6,41.257
4.6700,3575.7224,301.70,1.04575,54.4,41.257
4.6800,3558.6424,298.37,1.05077,54.5,41.257
4.6900,3558.6424,281.08,1.05077,54.4,41.257
4.7000,3558.6424,301.69,1.05077,54.3,41.257
4.7100,3558.6424,299.71,1.05077,54.3,41.257
4.7200,3558.6424,296.07,1.05077,54.1,41.257
4.7300,3558.6424,285.47,1.05077,54.0,41.257
4.7400,3558.6424,288.40,1.05077,53.8,41.257
4.7500,3562.3236,280.48,1.04969,53.9,41.257
4.7600,3562.3236,291.65,1.04969,53.9,41.257
4.7700,3543.3516,309.95,1.05531,54.1,41.257
4.7800,3543.3516,307.09,1.05531,53.9,41.257
4.7900,3529.5515,307.60,1.05943,54.0,41.257
4.8000,3565.5743,309.77,1.04873,54.2,41.257
4.8100,3565.5743,286.32,1.04873,54.2,41.257
4.8200,3591.3447,283.17,1.04121,54.3,41.257
4.8300,3589.1393,294.21,1.04184,54.4,41.257
4.8400,3605.3742,303.60,1.03715,54.5,41.257
4.8500,3605.3742,301.99,1.03715,54.4,41.257
4.8600,3605.3742,287.52,1.03715,54.4,41.257
4.8700,3613.0130,280.45,1.03496,54.5,41.257
4.8800,3613.0130,291.86,1.03496,54.4,41.257
4.8900,3613.0130,285.39,1.03496,54.2,41.257
4.9000,3613.0130,271.63,1.03496,54.1,41.257
4.9100,3613.0130,291.17,1.03496,54.1,41.257
4.9200,3592.1782,275.85,1.04096,54.2,41.257
4.9300,3592.1782,286.17,1.04096,54.1,41.257
4.9400,3592.1782,301.29,1.04096,53.9,41.257
4.9500,3589.2114,292.22,1.04182,54.0,41.257
